Date,Time,StationCode,WeatherCode,Tide,WY,WaterTemperature,Secchi,Conductivity,SpCnd,pH,DO,Turbidity,MicrocystisVisualRank,ConditionCode,FieldComments,LabComments,MeshSize,FlowMeterSpeed,SetTime,FlowMeterStart,FlowMeterEnd,Flowdiff,Flowdiff_ed,VolMeso,SubMeso,VolMicro,SubMicro,Subsample,PropSubsampled,VolNet,VolNet_ed,OrganismID,TaxonName,TaxonRank,LifeStage,Count,CPUE,CPUE_ed,Flag_PQC,Comment_PQC,Flag_QC1,Comment_QC1,Flag_QC2,Comment_QC2,Flag_QC3,Comment_QC3
2003-04-14,09:00:00,SHR,CLR,NA,2003,14,0.6,163,NA,NA,NA,NA,NA,NA,flowmeter not spinning freely,NA,150_micron,Regular,10,793522,793569,47,2763,700,1,700,1,3,0.00429,0.248,14.579,33,Osphranticum labronectum,Species,NA,1,939.92,16.005,1,NA,7,FMLOW,5,SAMP,7,FMCHANGE
2003-04-14,09:00:00,SHR,CLR,NA,2003,14,0.6,163,NA,NA,NA,NA,NA,NA,flowmeter not spinning freely,NA,150_micron,Regular,10,793522,793569,47,2763,700,1,700,1,3,0.00429,0.248,14.579,73,Pseudodiaptomus sp.,Genus,NA,1,939.92,16.005,1,NA,7,FMLOW,5,SAMP,7,FMCHANGE
2003-04-14,09:00:00,SHR,CLR,NA,2003,14,0.6,163,NA,NA,NA,NA,NA,NA,flowmeter not spinning freely,NA,150_micron,Regular,10,793522,793569,47,2763,700,1,700,1,3,0.00429,0.248,14.579,1,Rotifera,Phylum,NA,178,167305.812,2848.849,1,NA,7,FMLOW,5,SAMP,7,FMCHANGE
2003-04-14,10:15:00,STTD,CLD,NA,2003,15,0.23,768,NA,NA,NA,NA,NA,NA,NA,NA,150_micron,Regular,10,793590,800891,7301,7301,700,1,700,1,1,0.00143,38.524,38.524,63,Acanthocyclops vernalis,Species,NA,13,235.98,236.218,1,NA,1,NA,1,NA,1,NA
2003-04-14,10:15:00,STTD,CLD,NA,2003,15,0.23,768,NA,NA,NA,NA,NA,NA,NA,NA,150_micron,Regular,10,793590,800891,7301,7301,700,1,700,1,1,0.00143,38.524,38.524,35,Bosmina longirostris,Species,NA,18,326.742,327.071,1,NA,1,NA,1,NA,1,NA
2003-04-14,10:15:00,STTD,CLD,NA,2003,15,0.23,768,NA,NA,NA,NA,NA,NA,NA,NA,150_micron,Regular,10,793590,800891,7301,7301,700,1,700,1,1,0.00143,38.524,38.524,36,Ceriodaphnia sp.,Genus,NA,5,90.762,90.853,1,NA,1,NA,1,NA,1,NA
2003-04-14,10:15:00,STTD,CLD,NA,2003,15,0.23,768,NA,NA,NA,NA,NA,NA,NA,NA,150_micron,Regular,10,793590,800891,7301,7301,700,1,700,1,1,0.00143,38.524,38.524,69,Cladocera,Suborder,NA,21,381.199,381.583,1,NA,1,NA,1,NA,1,NA
2003-04-14,10:15:00,STTD,CLD,NA,2003,15,0.23,768,NA,NA,NA,NA,NA,NA,NA,NA,150_micron,Regular,10,793590,800891,7301,7301,700,1,700,1,1,0.00143,38.524,38.524,3,Copepoda,Subclass,nauplius,1,18.152,18.171,1,NA,1,NA,1,NA,1,NA
2003-04-14,10:15:00,STTD,CLD,NA,2003,15,0.23,768,NA,NA,NA,NA,NA,NA,NA,NA,150_micron,Regular,10,793590,800891,7301,7301,700,1,700,1,1,0.00143,38.524,38.524,8,Cyclopoida,Order,copepodid,56,1016.531,1017.553,1,NA,1,NA,1,NA,1,NA
2003-04-14,10:15:00,STTD,CLD,NA,2003,15,0.23,768,NA,NA,NA,NA,NA,NA,NA,NA,150_micron,Regular,10,793590,800891,7301,7301,700,1,700,1,1,0.00143,38.524,38.524,70,Cyclopoida,Order,NA,1,18.152,18.171,1,NA,1,NA,1,NA,1,NA
2003-04-14,10:15:00,STTD,CLD,NA,2003,15,0.23,768,NA,NA,NA,NA,NA,NA,NA,NA,150_micron,Regular,10,793590,800891,7301,7301,700,1,700,1,1,0.00143,38.524,38.524,37,Daphnia sp.,Genus,NA,4,72.609,72.682,1,NA,1,NA,1,NA,1,NA
2003-04-14,10:15:00,STTD,CLD,NA,2003,15,0.23,768,NA,NA,NA,NA,NA,NA,NA,NA,150_micron,Regular,10,793590,800891,7301,7301,700,1,700,1,1,0.00143,38.524,38.524,21,Diaptomus sp.,Genus,NA,1,18.152,18.171,1,NA,1,NA,1,NA,1,NA
2003-04-14,10:15:00,STTD,CLD,NA,2003,15,0.23,768,NA,NA,NA,NA,NA,NA,NA,NA,150_micron,Regular,10,793590,800891,7301,7301,700,1,700,1,1,0.00143,38.524,38.524,46,Harpacticoida,Order,NA,2,36.305,36.341,1,NA,1,NA,1,NA,1,NA
2003-04-14,10:15:00,STTD,CLD,NA,2003,15,0.23,768,NA,NA,NA,NA,NA,NA,NA,NA,150_micron,Regular,10,793590,800891,7301,7301,700,1,700,1,1,0.00143,38.524,38.524,1,Rotifera,Phylum,NA,183,3321.878,3325.219,1,NA,1,NA,1,NA,1,NA
2003-04-14,10:15:00,STTD,CLD,NA,2003,15,0.23,768,NA,NA,NA,NA,NA,NA,NA,NA,150_micron,Regular,10,793590,800891,7301,7301,700,1,700,1,1,0.00143,38.524,38.524,72,Sinocalanus doerrii,Species,NA,1,18.152,18.171,1,NA,1,NA,1,NA,1,NA
2003-05-05,09:00:00,SHR,CLD,NA,2003,14,0.28,112,NA,NA,NA,NA,NA,NA,NA,NA,150_micron,Regular,10,800947,800998,51,2763,450,1,450,1,6,0.01333,0.269,14.579,35,Bosmina longirostris,Species,NA,22,6135.363,113.177,1,NA,7,FMLOW,1,NA,7,FMCHANGE
2003-05-05,09:00:00,SHR,CLD,NA,2003,14,0.28,112,NA,NA,NA,NA,NA,NA,NA,NA,150_micron,Regular,10,800947,800998,51,2763,450,1,450,1,6,0.01333,0.269,14.579,64,Calanoida,Order,copepodid,3,836.64,15.433,1,NA,7,FMLOW,1,NA,7,FMCHANGE
2003-05-05,09:00:00,SHR,CLD,NA,2003,14,0.28,112,NA,NA,NA,NA,NA,NA,NA,NA,150_micron,Regular,10,800947,800998,51,2763,450,1,450,1,6,0.01333,0.269,14.579,69,Cladocera,Suborder,NA,13,3625.442,66.877,1,NA,7,FMLOW,1,NA,7,FMCHANGE
2003-05-05,09:00:00,SHR,CLD,NA,2003,14,0.28,112,NA,NA,NA,NA,NA,NA,NA,NA,150_micron,Regular,10,800947,800998,51,2763,450,1,450,1,6,0.01333,0.269,14.579,3,Copepoda,Subclass,nauplius,8,2231.041,41.155,1,NA,7,FMLOW,1,NA,7,FMCHANGE
2003-05-05,09:00:00,SHR,CLD,NA,2003,14,0.28,112,NA,NA,NA,NA,NA,NA,NA,NA,150_micron,Regular,10,800947,800998,51,2763,450,1,450,1,6,0.01333,0.269,14.579,8,Cyclopoida,Order,copepodid,48,13386.246,246.931,1,NA,7,FMLOW,1,NA,7,FMCHANGE
2003-05-05,09:00:00,SHR,CLD,NA,2003,14,0.28,112,NA,NA,NA,NA,NA,NA,NA,NA,150_micron,Regular,10,800947,800998,51,2763,450,1,450,1,6,0.01333,0.269,14.579,70,Cyclopoida,Order,NA,4,1115.521,20.578,1,NA,7,FMLOW,1,NA,7,FMCHANGE
2003-05-05,09:00:00,SHR,CLD,NA,2003,14,0.28,112,NA,NA,NA,NA,NA,NA,NA,NA,150_micron,Regular,10,800947,800998,51,2763,450,1,450,1,6,0.01333,0.269,14.579,37,Daphnia sp.,Genus,NA,5,1394.401,25.722,1,NA,7,FMLOW,1,NA,7,FMCHANGE
2003-05-05,09:00:00,SHR,CLD,NA,2003,14,0.28,112,NA,NA,NA,NA,NA,NA,NA,NA,150_micron,Regular,10,800947,800998,51,2763,450,1,450,1,6,0.01333,0.269,14.579,46,Harpacticoida,Order,NA,1,278.88,5.144,1,NA,7,FMLOW,1,NA,7,FMCHANGE
2003-05-05,09:00:00,SHR,CLD,NA,2003,14,0.28,112,NA,NA,NA,NA,NA,NA,NA,NA,150_micron,Regular,10,800947,800998,51,2763,450,1,450,1,6,0.01333,0.269,14.579,1,Rotifera,Phylum,NA,118,32907.855,607.038,1,NA,7,FMLOW,1,NA,7,FMCHANGE
2003-05-05,09:00:00,SHR,CLD,NA,2003,14,0.28,112,NA,NA,NA,NA,NA,NA,NA,NA,150_micron,Regular,10,800947,800998,51,2763,450,1,450,1,6,0.01333,0.269,14.579,72,Sinocalanus doerrii,Species,NA,2,557.76,10.289,1,NA,7,FMLOW,1,NA,7,FMCHANGE
2003-05-05,10:50:00,STTD,CLD,NA,2003,16,0.29,363,NA,NA,NA,NA,NA,NA,NA,NA,150_micron,Regular,10,800989,814656,13667,13667,700,1,700,1,1,0.00143,72.114,72.114,35,Bosmina longirostris,Species,NA,25,242.429,242.671,1,NA,3,FMHIGH,1,NA,1,NA
2003-05-05,10:50:00,STTD,CLD,NA,2003,16,0.29,363,NA,NA,NA,NA,NA,NA,NA,NA,150_micron,Regular,10,800989,814656,13667,13667,700,1,700,1,1,0.00143,72.114,72.114,36,Ceriodaphnia sp.,Genus,NA,2,19.394,19.414,1,NA,3,FMHIGH,1,NA,1,NA
2003-05-05,10:50:00,STTD,CLD,NA,2003,16,0.29,363,NA,NA,NA,NA,NA,NA,NA,NA,150_micron,Regular,10,800989,814656,13667,13667,700,1,700,1,1,0.00143,72.114,72.114,69,Cladocera,Suborder,NA,17,164.852,165.016,1,NA,3,FMHIGH,1,NA,1,NA
2003-05-05,10:50:00,STTD,CLD,NA,2003,16,0.29,363,NA,NA,NA,NA,NA,NA,NA,NA,150_micron,Regular,10,800989,814656,13667,13667,700,1,700,1,1,0.00143,72.114,72.114,8,Cyclopoida,Order,copepodid,44,426.675,427.101,1,NA,3,FMHIGH,1,NA,1,NA
2003-05-05,10:50:00,STTD,CLD,NA,2003,16,0.29,363,NA,NA,NA,NA,NA,NA,NA,NA,150_micron,Regular,10,800989,814656,13667,13667,700,1,700,1,1,0.00143,72.114,72.114,70,Cyclopoida,Order,NA,5,48.486,48.534,1,NA,3,FMHIGH,1,NA,1,NA
2003-05-05,10:50:00,STTD,CLD,NA,2003,16,0.29,363,NA,NA,NA,NA,NA,NA,NA,NA,150_micron,Regular,10,800989,814656,13667,13667,700,1,700,1,1,0.00143,72.114,72.114,37,Daphnia sp.,Genus,NA,6,58.183,58.241,1,NA,3,FMHIGH,1,NA,1,NA
2003-05-05,10:50:00,STTD,CLD,NA,2003,16,0.29,363,NA,NA,NA,NA,NA,NA,NA,NA,150_micron,Regular,10,800989,814656,13667,13667,700,1,700,1,1,0.00143,72.114,72.114,46,Harpacticoida,Order,NA,4,38.789,38.827,1,NA,3,FMHIGH,1,NA,1,NA
2003-05-05,10:50:00,STTD,CLD,NA,2003,16,0.29,363,NA,NA,NA,NA,NA,NA,NA,NA,150_micron,Regular,10,800989,814656,13667,13667,700,1,700,1,1,0.00143,72.114,72.114,1,Rotifera,Phylum,NA,132,1280.025,1281.304,1,NA,3,FMHIGH,1,NA,1,NA
2003-05-05,10:50:00,STTD,CLD,NA,2003,16,0.29,363,NA,NA,NA,NA,NA,NA,NA,NA,150_micron,Regular,10,800989,814656,13667,13667,700,1,700,1,1,0.00143,72.114,72.114,72,Sinocalanus doerrii,Species,NA,1,9.697,9.707,1,NA,3,FMHIGH,1,NA,1,NA
2003-05-14,08:42:00,SHR,CLR,NA,2003,17,0.5,121,NA,NA,NA,NA,NA,NA,NA,NA,150_micron,Regular,10,814658,816322,1664,1664,650,1,650,1,1,0.00154,8.78,8.78,63,Acanthocyclops vernalis,Species,NA,5,369.79,370.155,1,NA,1,NA,1,NA,1,NA
2003-05-14,08:42:00,SHR,CLR,NA,2003,17,0.5,121,NA,NA,NA,NA,NA,NA,NA,NA,150_micron,Regular,10,814658,816322,1664,1664,650,1,650,1,1,0.00154,8.78,8.78,35,Bosmina longirostris,Species,NA,13,961.453,962.403,1,NA,1,NA,1,NA,1,NA
2003-05-14,08:42:00,SHR,CLR,NA,2003,17,0.5,121,NA,NA,NA,NA,NA,NA,NA,NA,150_micron,Regular,10,814658,816322,1664,1664,650,1,650,1,1,0.00154,8.78,8.78,64,Calanoida,Order,copepodid,4,295.832,296.124,1,NA,1,NA,1,NA,1,NA
2003-05-14,08:42:00,SHR,CLR,NA,2003,17,0.5,121,NA,NA,NA,NA,NA,NA,NA,NA,150_micron,Regular,10,814658,816322,1664,1664,650,1,650,1,1,0.00154,8.78,8.78,36,Ceriodaphnia sp.,Genus,NA,3,221.874,222.093,1,NA,1,NA,1,NA,1,NA
2003-05-14,08:42:00,SHR,CLR,NA,2003,17,0.5,121,NA,NA,NA,NA,NA,NA,NA,NA,150_micron,Regular,10,814658,816322,1664,1664,650,1,650,1,1,0.00154,8.78,8.78,69,Cladocera,Suborder,NA,7,517.706,518.217,1,NA,1,NA,1,NA,1,NA
2003-05-14,08:42:00,SHR,CLR,NA,2003,17,0.5,121,NA,NA,NA,NA,NA,NA,NA,NA,150_micron,Regular,10,814658,816322,1664,1664,650,1,650,1,1,0.00154,8.78,8.78,3,Copepoda,Subclass,nauplius,4,295.832,296.124,1,NA,1,NA,1,NA,1,NA
2003-05-14,08:42:00,SHR,CLR,NA,2003,17,0.5,121,NA,NA,NA,NA,NA,NA,NA,NA,150_micron,Regular,10,814658,816322,1664,1664,650,1,650,1,1,0.00154,8.78,8.78,8,Cyclopoida,Order,copepodid,30,2218.738,2220.93,1,NA,1,NA,1,NA,1,NA
2003-05-14,08:42:00,SHR,CLR,NA,2003,17,0.5,121,NA,NA,NA,NA,NA,NA,NA,NA,150_micron,Regular,10,814658,816322,1664,1664,650,1,650,1,1,0.00154,8.78,8.78,70,Cyclopoida,Order,NA,2,147.916,148.062,1,NA,1,NA,1,NA,1,NA
2003-05-14,08:42:00,SHR,CLR,NA,2003,17,0.5,121,NA,NA,NA,NA,NA,NA,NA,NA,150_micron,Regular,10,814658,816322,1664,1664,650,1,650,1,1,0.00154,8.78,8.78,37,Daphnia sp.,Genus,NA,4,295.832,296.124,1,NA,1,NA,1,NA,1,NA
2003-05-14,08:42:00,SHR,CLR,NA,2003,17,0.5,121,NA,NA,NA,NA,NA,NA,NA,NA,150_micron,Regular,10,814658,816322,1664,1664,650,1,650,1,1,0.00154,8.78,8.78,1,Rotifera,Phylum,NA,135,9984.321,9994.184,1,NA,1,NA,1,NA,1,NA
2003-05-14,10:00:00,STTD,CLR,NA,2003,21.1,0.23,466,NA,NA,NA,NA,NA,NA,NA,NA,150_micron,Regular,10,816319,826732,10413,10413,950,1,950,1,1,0.00105,54.944,54.944,63,Acanthocyclops vernalis,Species,NA,59,1022.686,1020.125,1,NA,3,FMHIGH,1,NA,1,NA
2003-05-14,10:00:00,STTD,CLR,NA,2003,21.1,0.23,466,NA,NA,NA,NA,NA,NA,NA,NA,150_micron,Regular,10,816319,826732,10413,10413,950,1,950,1,1,0.00105,54.944,54.944,35,Bosmina longirostris,Species,NA,100,1733.367,1729.025,1,NA,3,FMHIGH,1,NA,1,NA
2003-05-14,10:00:00,STTD,CLR,NA,2003,21.1,0.23,466,NA,NA,NA,NA,NA,NA,NA,NA,150_micron,Regular,10,816319,826732,10413,10413,950,1,950,1,1,0.00105,54.944,54.944,36,Ceriodaphnia sp.,Genus,NA,25,433.342,432.256,1,NA,3,FMHIGH,1,NA,1,NA
2003-05-14,10:00:00,STTD,CLR,NA,2003,21.1,0.23,466,NA,NA,NA,NA,NA,NA,NA,NA,150_micron,Regular,10,816319,826732,10413,10413,950,1,950,1,1,0.00105,54.944,54.944,69,Cladocera,Suborder,NA,57,988.019,985.544,1,NA,3,FMHIGH,1,NA,1,NA
2003-05-14,10:00:00,STTD,CLR,NA,2003,21.1,0.23,466,NA,NA,NA,NA,NA,NA,NA,NA,150_micron,Regular,10,816319,826732,10413,10413,950,1,950,1,1,0.00105,54.944,54.944,3,Copepoda,Subclass,nauplius,5,86.668,86.451,1,NA,3,FMHIGH,1,NA,1,NA
2003-05-14,10:00:00,STTD,CLR,NA,2003,21.1,0.23,466,NA,NA,NA,NA,NA,NA,NA,NA,150_micron,Regular,10,816319,826732,10413,10413,950,1,950,1,1,0.00105,54.944,54.944,8,Cyclopoida,Order,copepodid,59,1022.686,1020.125,1,NA,3,FMHIGH,1,NA,1,NA
2003-05-14,10:00:00,STTD,CLR,NA,2003,21.1,0.23,466,NA,NA,NA,NA,NA,NA,NA,NA,150_micron,Regular,10,816319,826732,10413,10413,950,1,950,1,1,0.00105,54.944,54.944,70,Cyclopoida,Order,NA,2,34.667,34.58,1,NA,3,FMHIGH,1,NA,1,NA
2003-05-14,10:00:00,STTD,CLR,NA,2003,21.1,0.23,466,NA,NA,NA,NA,NA,NA,NA,NA,150_micron,Regular,10,816319,826732,10413,10413,950,1,950,1,1,0.00105,54.944,54.944,37,Daphnia sp.,Genus,NA,62,1074.687,1071.995,1,NA,3,FMHIGH,1,NA,1,NA
2003-05-14,10:00:00,STTD,CLR,NA,2003,21.1,0.23,466,NA,NA,NA,NA,NA,NA,NA,NA,150_micron,Regular,10,816319,826732,10413,10413,950,1,950,1,1,0.00105,54.944,54.944,41,Diaphanosoma sp.,Genus,NA,1,17.334,17.29,1,NA,3,FMHIGH,1,NA,1,NA
2003-05-14,10:00:00,STTD,CLR,NA,2003,21.1,0.23,466,NA,NA,NA,NA,NA,NA,NA,NA,150_micron,Regular,10,816319,826732,10413,10413,950,1,950,1,1,0.00105,54.944,54.944,46,Harpacticoida,Order,NA,2,34.667,34.58,1,NA,3,FMHIGH,1,NA,1,NA
2003-05-14,10:00:00,STTD,CLR,NA,2003,21.1,0.23,466,NA,NA,NA,NA,NA,NA,NA,NA,150_micron,Regular,10,816319,826732,10413,10413,950,1,950,1,1,0.00105,54.944,54.944,1,Rotifera,Phylum,NA,40,693.347,691.61,1,NA,3,FMHIGH,1,NA,1,NA
2003-05-28,08:57:00,SHR,CLR,NA,2003,19,0.56,127,NA,NA,NA,NA,NA,NA,NA,NA,150_micron,Regular,10,826750,828327,1577,1577,100,1,100,1,3,0.03,8.321,8.321,63,Acanthocyclops vernalis,Species,NA,9,36.053,36.053,1,NA,1,NA,1,NA,1,NA
2003-05-28,08:57:00,SHR,CLR,NA,2003,19,0.56,127,NA,NA,NA,NA,NA,NA,NA,NA,150_micron,Regular,10,826750,828327,1577,1577,100,1,100,1,3,0.03,8.321,8.321,35,Bosmina longirostris,Species,NA,17,68.101,68.1,1,NA,1,NA,1,NA,1,NA
2003-05-28,08:57:00,SHR,CLR,NA,2003,19,0.56,127,NA,NA,NA,NA,NA,NA,NA,NA,150_micron,Regular,10,826750,828327,1577,1577,100,1,100,1,3,0.03,8.321,8.321,64,Calanoida,Order,copepodid,3,12.018,12.018,1,NA,1,NA,1,NA,1,NA
2003-05-28,08:57:00,SHR,CLR,NA,2003,19,0.56,127,NA,NA,NA,NA,NA,NA,NA,NA,150_micron,Regular,10,826750,828327,1577,1577,100,1,100,1,3,0.03,8.321,8.321,36,Ceriodaphnia sp.,Genus,NA,4,16.024,16.024,1,NA,1,NA,1,NA,1,NA
2003-05-28,08:57:00,SHR,CLR,NA,2003,19,0.56,127,NA,NA,NA,NA,NA,NA,NA,NA,150_micron,Regular,10,826750,828327,1577,1577,100,1,100,1,3,0.03,8.321,8.321,69,Cladocera,Suborder,NA,42,168.249,168.248,1,NA,1,NA,1,NA,1,NA
2003-05-28,08:57:00,SHR,CLR,NA,2003,19,0.56,127,NA,NA,NA,NA,NA,NA,NA,NA,150_micron,Regular,10,826750,828327,1577,1577,100,1,100,1,3,0.03,8.321,8.321,3,Copepoda,Subclass,nauplius,1,4.006,4.006,1,NA,1,NA,1,NA,1,NA
2003-05-28,08:57:00,SHR,CLR,NA,2003,19,0.56,127,NA,NA,NA,NA,NA,NA,NA,NA,150_micron,Regular,10,826750,828327,1577,1577,100,1,100,1,3,0.03,8.321,8.321,8,Cyclopoida,Order,copepodid,25,100.148,100.148,1,NA,1,NA,1,NA,1,NA
2003-05-28,08:57:00,SHR,CLR,NA,2003,19,0.56,127,NA,NA,NA,NA,NA,NA,NA,NA,150_micron,Regular,10,826750,828327,1577,1577,100,1,100,1,3,0.03,8.321,8.321,70,Cyclopoida,Order,NA,4,16.024,16.024,1,NA,1,NA,1,NA,1,NA
2003-05-28,08:57:00,SHR,CLR,NA,2003,19,0.56,127,NA,NA,NA,NA,NA,NA,NA,NA,150_micron,Regular,10,826750,828327,1577,1577,100,1,100,1,3,0.03,8.321,8.321,37,Daphnia sp.,Genus,NA,3,12.018,12.018,1,NA,1,NA,1,NA,1,NA
2003-05-28,08:57:00,SHR,CLR,NA,2003,19,0.56,127,NA,NA,NA,NA,NA,NA,NA,NA,150_micron,Regular,10,826750,828327,1577,1577,100,1,100,1,3,0.03,8.321,8.321,46,Harpacticoida,Order,NA,1,4.006,4.006,1,NA,1,NA,1,NA,1,NA
2003-05-28,08:57:00,SHR,CLR,NA,2003,19,0.56,127,NA,NA,NA,NA,NA,NA,NA,NA,150_micron,Regular,10,826750,828327,1577,1577,100,1,100,1,3,0.03,8.321,8.321,6,Ostracoda,Class,NA,1,4.006,4.006,1,NA,1,NA,1,NA,1,NA
2003-05-28,08:57:00,SHR,CLR,NA,2003,19,0.56,127,NA,NA,NA,NA,NA,NA,NA,NA,150_micron,Regular,10,826750,828327,1577,1577,100,1,100,1,3,0.03,8.321,8.321,1,Rotifera,Phylum,NA,115,460.682,460.679,1,NA,1,NA,1,NA,1,NA
2003-05-28,10:39:00,STTD,CLR,NA,2003,24,0.24,692,NA,NA,NA,NA,NA,NA,end meter not written down right after sample pulled,NA,150_micron,Regular,10,828332,838205,9873,9873,1000,1,1000,1,1,0.001,52.095,52.095,63,Acanthocyclops vernalis,Species,NA,37,710.241,710.242,1,NA,1,NA,5,SAMP,1,NA
2003-05-28,10:39:00,STTD,CLR,NA,2003,24,0.24,692,NA,NA,NA,NA,NA,NA,end meter not written down right after sample pulled,NA,150_micron,Regular,10,828332,838205,9873,9873,1000,1,1000,1,1,0.001,52.095,52.095,35,Bosmina longirostris,Species,NA,16,307.131,307.132,1,NA,1,NA,5,SAMP,1,NA
2003-05-28,10:39:00,STTD,CLR,NA,2003,24,0.24,692,NA,NA,NA,NA,NA,NA,end meter not written down right after sample pulled,NA,150_micron,Regular,10,828332,838205,9873,9873,1000,1,1000,1,1,0.001,52.095,52.095,36,Ceriodaphnia sp.,Genus,NA,1,19.196,19.196,1,NA,1,NA,5,SAMP,1,NA
2003-05-28,10:39:00,STTD,CLR,NA,2003,24,0.24,692,NA,NA,NA,NA,NA,NA,end meter not written down right after sample pulled,NA,150_micron,Regular,10,828332,838205,9873,9873,1000,1,1000,1,1,0.001,52.095,52.095,69,Cladocera,Suborder,NA,1,19.196,19.196,1,NA,1,NA,5,SAMP,1,NA
2003-05-28,10:39:00,STTD,CLR,NA,2003,24,0.24,692,NA,NA,NA,NA,NA,NA,end meter not written down right after sample pulled,NA,150_micron,Regular,10,828332,838205,9873,9873,1000,1,1000,1,1,0.001,52.095,52.095,3,Copepoda,Subclass,nauplius,3,57.587,57.587,1,NA,1,NA,5,SAMP,1,NA
2003-05-28,10:39:00,STTD,CLR,NA,2003,24,0.24,692,NA,NA,NA,NA,NA,NA,end meter not written down right after sample pulled,NA,150_micron,Regular,10,828332,838205,9873,9873,1000,1,1000,1,1,0.001,52.095,52.095,8,Cyclopoida,Order,copepodid,141,2706.594,2706.596,1,NA,1,NA,5,SAMP,1,NA
2003-05-28,10:39:00,STTD,CLR,NA,2003,24,0.24,692,NA,NA,NA,NA,NA,NA,end meter not written down right after sample pulled,NA,150_micron,Regular,10,828332,838205,9873,9873,1000,1,1000,1,1,0.001,52.095,52.095,37,Daphnia sp.,Genus,NA,1,19.196,19.196,1,NA,1,NA,5,SAMP,1,NA
2003-05-28,10:39:00,STTD,CLR,NA,2003,24,0.24,692,NA,NA,NA,NA,NA,NA,end meter not written down right after sample pulled,NA,150_micron,Regular,10,828332,838205,9873,9873,1000,1,1000,1,1,0.001,52.095,52.095,21,Diaptomus sp.,Genus,NA,1,19.196,19.196,1,NA,1,NA,5,SAMP,1,NA
2003-05-28,10:39:00,STTD,CLR,NA,2003,24,0.24,692,NA,NA,NA,NA,NA,NA,end meter not written down right after sample pulled,NA,150_micron,Regular,10,828332,838205,9873,9873,1000,1,1000,1,1,0.001,52.095,52.095,1,Rotifera,Phylum,NA,1,19.196,19.196,1,NA,1,NA,5,SAMP,1,NA
2003-06-11,08:38:00,SHR,CLD,NA,2003,19,0.7,127,NA,NA,NA,NA,NA,NA,NA,NA,150_micron,Regular,10,838208,839736,1528,1528,200,1,200,1,5,0.025,8.063,8.063,63,Acanthocyclops vernalis,Species,NA,6,29.766,29.767,1,NA,1,NA,1,NA,1,NA
2003-06-11,08:38:00,SHR,CLD,NA,2003,19,0.7,127,NA,NA,NA,NA,NA,NA,NA,NA,150_micron,Regular,10,838208,839736,1528,1528,200,1,200,1,5,0.025,8.063,8.063,35,Bosmina longirostris,Species,NA,13,64.492,64.496,1,NA,1,NA,1,NA,1,NA
2003-06-11,08:38:00,SHR,CLD,NA,2003,19,0.7,127,NA,NA,NA,NA,NA,NA,NA,NA,150_micron,Regular,10,838208,839736,1528,1528,200,1,200,1,5,0.025,8.063,8.063,64,Calanoida,Order,copepodid,3,14.883,14.884,1,NA,1,NA,1,NA,1,NA
2003-06-11,08:38:00,SHR,CLD,NA,2003,19,0.7,127,NA,NA,NA,NA,NA,NA,NA,NA,150_micron,Regular,10,838208,839736,1528,1528,200,1,200,1,5,0.025,8.063,8.063,36,Ceriodaphnia sp.,Genus,NA,3,14.883,14.884,1,NA,1,NA,1,NA,1,NA
2003-06-11,08:38:00,SHR,CLD,NA,2003,19,0.7,127,NA,NA,NA,NA,NA,NA,NA,NA,150_micron,Regular,10,838208,839736,1528,1528,200,1,200,1,5,0.025,8.063,8.063,69,Cladocera,Suborder,NA,16,79.375,79.38,1,NA,1,NA,1,NA,1,NA
2003-06-11,08:38:00,SHR,CLD,NA,2003,19,0.7,127,NA,NA,NA,NA,NA,NA,NA,NA,150_micron,Regular,10,838208,839736,1528,1528,200,1,200,1,5,0.025,8.063,8.063,3,Copepoda,Subclass,nauplius,1,4.961,4.961,1,NA,1,NA,1,NA,1,NA
2003-06-11,08:38:00,SHR,CLD,NA,2003,19,0.7,127,NA,NA,NA,NA,NA,NA,NA,NA,150_micron,Regular,10,838208,839736,1528,1528,200,1,200,1,5,0.025,8.063,8.063,8,Cyclopoida,Order,copepodid,27,133.945,133.953,1,NA,1,NA,1,NA,1,NA
2003-06-11,08:38:00,SHR,CLD,NA,2003,19,0.7,127,NA,NA,NA,NA,NA,NA,NA,NA,150_micron,Regular,10,838208,839736,1528,1528,200,1,200,1,5,0.025,8.063,8.063,37,Daphnia sp.,Genus,NA,2,9.922,9.922,1,NA,1,NA,1,NA,1,NA
2003-06-11,08:38:00,SHR,CLD,NA,2003,19,0.7,127,NA,NA,NA,NA,NA,NA,NA,NA,150_micron,Regular,10,838208,839736,1528,1528,200,1,200,1,5,0.025,8.063,8.063,46,Harpacticoida,Order,NA,1,4.961,4.961,1,NA,1,NA,1,NA,1,NA
2003-06-11,08:38:00,SHR,CLD,NA,2003,19,0.7,127,NA,NA,NA,NA,NA,NA,NA,NA,150_micron,Regular,10,838208,839736,1528,1528,200,1,200,1,5,0.025,8.063,8.063,1,Rotifera,Phylum,NA,22,109.141,109.147,1,NA,1,NA,1,NA,1,NA
2003-06-11,08:38:00,SHR,CLD,NA,2003,19,0.7,127,NA,NA,NA,NA,NA,NA,NA,NA,150_micron,Regular,10,838208,839736,1528,1528,200,1,200,1,5,0.025,8.063,8.063,72,Sinocalanus doerrii,Species,NA,2,9.922,9.922,1,NA,1,NA,1,NA,1,NA
