"","Fish_ID","FL","Date_month","Date_day","Date_year","WY","Date_sampled","week_no","biweekly","Region_subdivided5","Station_code","Site.Name","Lat","Long","rm_from_fp","fp","Taxa_LS_original","Taxa_LS","N","Taxa_LS_DW","DW_USE_g","Source","Notes","DW_g","excl","Stomach_fullness"
"3574","DM16032",37,3,81,2016,"2016","3/21/2016",12,11,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Diptera_P","Diptera_P",1,"Diptera_P",0.00065,"This study",NA,0.00065,"n","1"
"3575","DM16032",37,3,81,2016,"2016","3/21/2016",12,11,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Ephemeroptera_N","Ephemeroptera_N",1,"Ephemeroptera_N",0.00068,"This study",NA,0.00068,"n","1"
"3576","DM16032",37,3,81,2016,"2016","3/21/2016",12,11,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Odonata_N","Odonata_A_N",1,"Odonata_N",0.00488,"This study","Coenagrionidae is most common taxa from CDFW data",0.00488,"n","1"
"3577","DM16033",39,3,81,2016,"2016","3/21/2016",12,11,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Amphipoda_A","Amphipoda_A",4,"Amphipoda_A",0.00082,"This study",NA,0.00328,"n","3"
"3578","DM16033",39,3,81,2016,"2016","3/21/2016",12,11,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Chironomidae_L","Chironomidae_L",1,"Chironomidae_L",5e-04,"This study",NA,5e-04,"n","3"
"3579","DM16033",39,3,81,2016,"2016","3/21/2016",12,11,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Diptera_L","Diptera_L",1,"Diptera_L",0.00062,"This study",NA,0.00062,"n","3"
"3580","DM16033",39,3,81,2016,"2016","3/21/2016",12,11,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Ephemeroptera_N","Ephemeroptera_N",3,"Ephemeroptera_N",0.00068,"This study",NA,0.00204,"n","3"
"3581","DM16034",50,2,47,2016,"2016","2/16/2016",7,7,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Amphipoda_A","Amphipoda_A",1,"Amphipoda_A",0.00082,"This study",NA,0.00082,"n","4"
"3582","DM16034",50,2,47,2016,"2016","2/16/2016",7,7,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Chironomidae_L","Chironomidae_L",1,"Chironomidae_L",5e-04,"This study",NA,5e-04,"n","4"
"3583","DM16034",50,2,47,2016,"2016","2/16/2016",7,7,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Cladocera_A","Cladocera_A",15,"Cladocera_A",5e-04,"This study",NA,0.0075,"n","4"
"3584","DM16034",50,2,47,2016,"2016","2/16/2016",7,7,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Copepoda_A","Copepoda_A",1,"Copepoda_A",0.00047,"This study",NA,0.00047,"n","4"
"3585","DM16034",50,2,47,2016,"2016","2/16/2016",7,7,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Diptera_A","Diptera_A",20,"Diptera_A",0.00053,"This study",NA,0.0106,"n","4"
"3586","DM16034",50,2,47,2016,"2016","2/16/2016",7,7,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Diptera_P","Diptera_P",5,"Diptera_P",0.00065,"This study",NA,0.00325,"n","4"
"3587","DM16034",50,2,47,2016,"2016","2/16/2016",7,7,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Ephemeroptera_N","Ephemeroptera_N",1,"Ephemeroptera_N",0.00068,"This study",NA,0.00068,"n","4"
"3588","DM16034",50,2,47,2016,"2016","2/16/2016",7,7,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Hemiptera_A","Hemiptera_A",4,"Hemiptera_A",0.00068,"This study",NA,0.00272,"n","4"
"3589","DM16034",50,2,47,2016,"2016","2/16/2016",7,7,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Odonata_N","Odonata_A_N",3,"Odonata_N",0.00488,"This study","Coenagrionidae is most common taxa from CDFW data",0.01464,"n","4"
"3590","DM16034",50,2,47,2016,"2016","2/16/2016",7,7,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Plecoptera_A","Plecoptera_A_N",1,"Plecoptera_N",6e-04,"This study",NA,6e-04,"n","4"
"3591","DM16034",50,2,47,2016,"2016","2/16/2016",7,7,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Plecoptera_N","Plecoptera_A_N",1,"Plecoptera_N",6e-04,"This study",NA,6e-04,"n","4"
"3592","DM16034",50,2,47,2016,"2016","2/16/2016",7,7,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Trichoptera_L","Trichoptera_L",1,"Trichoptera_L",0.00069,"This study",NA,0.00069,"n","4"
"3593","DM16035",36,3,62,2016,"2016","3/2/2016",9,9,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Cladocera_A","Cladocera_A",3,"Cladocera_A",5e-04,"This study",NA,0.0015,"n","2"
"3594","DM16035",36,3,62,2016,"2016","3/2/2016",9,9,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Diptera_A","Diptera_A",4,"Diptera_A",0.00053,"This study",NA,0.00212,"n","2"
"3595","DM16036",41,3,81,2016,"2016","3/21/2016",12,11,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Chironomidae_L","Chironomidae_L",1,"Chironomidae_L",5e-04,"This study",NA,5e-04,"n","3"
"3596","DM16036",41,3,81,2016,"2016","3/21/2016",12,11,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Diptera_A","Diptera_A",34,"Diptera_A",0.00053,"This study",NA,0.01802,"n","3"
"3597","DM16036",41,3,81,2016,"2016","3/21/2016",12,11,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Diptera_P","Diptera_P",1,"Diptera_P",0.00065,"This study",NA,0.00065,"n","3"
"3598","DM16036",41,3,81,2016,"2016","3/21/2016",12,11,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Ephemeroptera_N","Ephemeroptera_N",2,"Ephemeroptera_N",0.00068,"This study",NA,0.00136,"n","3"
"3599","DM16036",41,3,81,2016,"2016","3/21/2016",12,11,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Hemiptera_A","Hemiptera_A",5,"Hemiptera_A",0.00068,"This study",NA,0.0034,"n","3"
"3600","DM16037",82,5,132,2016,"2016","5/11/2016",19,19,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Chironomidae_L","Chironomidae_L",5,"Chironomidae_L",5e-04,"This study",NA,0.0025,"n","4"
"3601","DM16037",82,5,132,2016,"2016","5/11/2016",19,19,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Diptera_A","Diptera_A",16,"Diptera_A",0.00053,"This study",NA,0.00848,"n","4"
"3602","DM16037",82,5,132,2016,"2016","5/11/2016",19,19,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Ephemeroptera_N","Ephemeroptera_N",6,"Ephemeroptera_N",0.00068,"This study",NA,0.00408,"n","4"
"3603","DM16037",82,5,132,2016,"2016","5/11/2016",19,19,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Hemiptera_A","Hemiptera_A",1,"Hemiptera_A",0.00068,"This study",NA,0.00068,"n","4"
"3604","DM16037",82,5,132,2016,"2016","5/11/2016",19,19,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Hymenoptera_A","Hymenoptera_A",2,"Hymenoptera_A",0.00071,"This study","Not much variation in our DW (3 reps) so ignoring diff with regression est",0.00142,"n","4"
"3605","DM16038",88,5,127,2016,"2016","5/6/2016",19,19,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","NA_A","NA_A",0,NA,NA,NA,NA,NA,"n_EMPTY","0"
"3606","DM16039",58,4,98,2016,"2016","4/7/2016",14,13,"Lower Sac","SR049E","Garcia Bend",38.47805124,-121.543378,30,"sutter","Cladocera_A","Cladocera_A",39,"Cladocera_A",5e-04,"This study",NA,0.0195,"n","2"
"3607","DM16039",58,4,98,2016,"2016","4/7/2016",14,13,"Lower Sac","SR049E","Garcia Bend",38.47805124,-121.543378,30,"sutter","Diptera_A","Diptera_A",5,"Diptera_A",0.00053,"This study",NA,0.00265,"n","2"
"3608","DM16040",59,4,92,2016,"2016","4/1/2016",14,13,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Amphipoda_A","Amphipoda_A",1,"Amphipoda_A",0.00082,"This study",NA,0.00082,"n","4"
"3609","DM16040",59,4,92,2016,"2016","4/1/2016",14,13,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Chironomidae_L","Chironomidae_L",5,"Chironomidae_L",5e-04,"This study",NA,0.0025,"n","4"
"3610","DM16040",59,4,92,2016,"2016","4/1/2016",14,13,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Cladocera_A","Cladocera_A",81,"Cladocera_A",5e-04,"This study",NA,0.0405,"n","4"
"3611","DM16040",59,4,92,2016,"2016","4/1/2016",14,13,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Copepoda_A","Copepoda_A",10,"Copepoda_A",0.00047,"This study",NA,0.0047,"n","4"
"3612","DM16040",59,4,92,2016,"2016","4/1/2016",14,13,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Diptera_A","Diptera_A",17,"Diptera_A",0.00053,"This study",NA,0.00901,"n","4"
"3613","DM16040",59,4,92,2016,"2016","4/1/2016",14,13,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Diptera_P","Diptera_P",1,"Diptera_P",0.00065,"This study",NA,0.00065,"n","4"
"3614","DM16040",59,4,92,2016,"2016","4/1/2016",14,13,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Ephemeroptera_N","Ephemeroptera_N",1,"Ephemeroptera_N",0.00068,"This study",NA,0.00068,"n","4"
"3615","DM16040",59,4,92,2016,"2016","4/1/2016",14,13,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Hemiptera_A","Hemiptera_A",3,"Hemiptera_A",0.00068,"This study",NA,0.00204,"n","4"
"3616","DM16041",44,3,81,2016,"2016","3/21/2016",12,11,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Coleoptera_A","Coleoptera_A",1,"Coleoptera_A",0.00086,"This study","Not much variation in our DW (3 reps) so ignoring diff with regression est",0.00086,"n","1"
"3617","DM16042",72,4,116,2016,"2016","4/25/2016",17,17,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Diptera_A","Diptera_A",5,"Diptera_A",0.00053,"This study",NA,0.00265,"n","3"
"3618","DM16042",72,4,116,2016,"2016","4/25/2016",17,17,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Diptera_P","Diptera_P",2,"Diptera_P",0.00065,"This study",NA,0.0013,"n","3"
"3619","DM16042",72,4,116,2016,"2016","4/25/2016",17,17,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Ephemeroptera_N","Ephemeroptera_N",2,"Ephemeroptera_N",0.00068,"This study",NA,0.00136,"n","3"
"3620","DM16042",72,4,116,2016,"2016","4/25/2016",17,17,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Hymenoptera_A","Hymenoptera_A",1,"Hymenoptera_A",0.00071,"This study","Not much variation in our DW (3 reps) so ignoring diff with regression est",0.00071,"n","3"
"3621","DM16043",39,2,43,2016,"2016","2/12/2016",7,7,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Cladocera_A","Cladocera_A",6,"Cladocera_A",5e-04,"This study",NA,0.003,"n","3"
"3622","DM16043",39,2,43,2016,"2016","2/12/2016",7,7,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Diptera_A","Diptera_A",4,"Diptera_A",0.00053,"This study",NA,0.00212,"n","3"
"3623","DM16043",39,2,43,2016,"2016","2/12/2016",7,7,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Diptera_P","Diptera_P",1,"Diptera_P",0.00065,"This study",NA,0.00065,"n","3"
"3624","DM16043",39,2,43,2016,"2016","2/12/2016",7,7,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Ephemeroptera_N","Ephemeroptera_N",1,"Ephemeroptera_N",0.00068,"This study",NA,0.00068,"n","3"
"3625","DM16044",78,4,109,2016,"2016","4/18/2016",16,15,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Actinopterygii_L","Actinopterygii_L",2,"Actinopterygii_L",0.001,"https://www.st.nmfs.noaa.gov/spo/FishBull/932/pepin.pdf","based on the ~10mm larval fish in Fig 1 of https://www.st.nmfs.noaa.gov/spo/FishBull/932/pepin.pdf",0.002,"n","2"
"3626","DM16044",78,4,109,2016,"2016","4/18/2016",16,15,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Araneae_A","Araneae_A",1,"Araneae_A",0.00059,"This study",NA,0.00059,"n","2"
"3627","DM16044",78,4,109,2016,"2016","4/18/2016",16,15,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Chironomidae_L","Chironomidae_L",3,"Chironomidae_L",5e-04,"This study",NA,0.0015,"n","2"
"3628","DM16044",78,4,109,2016,"2016","4/18/2016",16,15,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Cladocera_A","Cladocera_A",2,"Cladocera_A",5e-04,"This study",NA,0.001,"n","2"
"3629","DM16044",78,4,109,2016,"2016","4/18/2016",16,15,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Diptera_A","Diptera_A",10,"Diptera_A",0.00053,"This study",NA,0.0053,"n","2"
"3630","DM16044",78,4,109,2016,"2016","4/18/2016",16,15,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Diptera_P","Diptera_P",2,"Diptera_P",0.00065,"This study",NA,0.0013,"n","2"
"3631","DM16044",78,4,109,2016,"2016","4/18/2016",16,15,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Hydracarina_A","Hydracarina_A_N",1,"Hydracarina_A",1e-05,"CFS","Note similar to 24.5ug mean mite weight from Douce 1976 (""163 weighings were made utilizing 1528 mites, representing 25 species of adults and 16 groups of immature stages of several species"") but as Cramer is local use that. Nymphs and adults similar size. ",1e-05,"n","2"
"3632","DM16045",54,4,98,2016,"2016","4/7/2016",14,13,"Lower Sac","SR049E","Garcia Bend",38.47805124,-121.543378,30,"sutter","Cladocera_A","Cladocera_A",5,"Cladocera_A",5e-04,"This study",NA,0.0025,"n","1"
"3633","DM16045",54,4,98,2016,"2016","4/7/2016",14,13,"Lower Sac","SR049E","Garcia Bend",38.47805124,-121.543378,30,"sutter","Diptera_A","Diptera_A",1,"Diptera_A",0.00053,"This study",NA,0.00053,"n","1"
"3634","DM16046",70,4,104,2016,"2016","4/13/2016",15,15,"Lower Sac","SR049E","Garcia Bend",38.47805124,-121.543378,30,"sutter","Cladocera_A","Cladocera_A",2,"Cladocera_A",5e-04,"This study",NA,0.001,"n","1"
"3635","DM16047",47,4,98,2016,"2016","4/7/2016",14,13,"Lower Sac","SR049E","Garcia Bend",38.47805124,-121.543378,30,"sutter","Cladocera_A","Cladocera_A",19,"Cladocera_A",5e-04,"This study",NA,0.0095,"n","3"
"3636","DM16047",47,4,98,2016,"2016","4/7/2016",14,13,"Lower Sac","SR049E","Garcia Bend",38.47805124,-121.543378,30,"sutter","Diptera_A","Diptera_A",2,"Diptera_A",0.00053,"This study",NA,0.00106,"n","3"
"3637","DM16047",47,4,98,2016,"2016","4/7/2016",14,13,"Lower Sac","SR049E","Garcia Bend",38.47805124,-121.543378,30,"sutter","Diptera_P","Diptera_P",2,"Diptera_P",0.00065,"This study",NA,0.0013,"n","3"
"3638","DM16048",43,2,39,2016,"2016","2/8/2016",6,5,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Cladocera_A","Cladocera_A",19,"Cladocera_A",5e-04,"This study",NA,0.0095,"n","2"
"3639","DM16049",69,4,109,2016,"2016","4/18/2016",16,15,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Amphipoda_A","Amphipoda_A",5,"Amphipoda_A",0.00082,"This study",NA,0.0041,"n","3"
"3640","DM16049",69,4,109,2016,"2016","4/18/2016",16,15,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Chironomidae_L","Chironomidae_L",2,"Chironomidae_L",5e-04,"This study",NA,0.001,"n","3"
"3641","DM16049",69,4,109,2016,"2016","4/18/2016",16,15,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Copepoda_A","Copepoda_A",1,"Copepoda_A",0.00047,"This study",NA,0.00047,"n","3"
"3642","DM16049",69,4,109,2016,"2016","4/18/2016",16,15,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Diptera_A","Diptera_A",21,"Diptera_A",0.00053,"This study",NA,0.01113,"n","3"
"3643","DM16049",69,4,109,2016,"2016","4/18/2016",16,15,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Diptera_P","Diptera_P",1,"Diptera_P",0.00065,"This study",NA,0.00065,"n","3"
"3644","DM16050",75,5,132,2016,"2016","5/11/2016",19,19,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Amphipoda_A","Amphipoda_A",1,"Amphipoda_A",0.00082,"This study",NA,0.00082,"n","2"
"3645","DM16050",75,5,132,2016,"2016","5/11/2016",19,19,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Coleoptera_A","Coleoptera_A",3,"Coleoptera_A",0.00086,"This study","Not much variation in our DW (3 reps) so ignoring diff with regression est",0.00258,"n","2"
"3646","DM16050",75,5,132,2016,"2016","5/11/2016",19,19,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Diptera_A","Diptera_A",3,"Diptera_A",0.00053,"This study",NA,0.00159,"n","2"
"3647","DM16050",75,5,132,2016,"2016","5/11/2016",19,19,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Diptera_L","Diptera_L",3,"Diptera_L",0.00062,"This study",NA,0.00186,"n","2"
"3648","DM16050",75,5,132,2016,"2016","5/11/2016",19,19,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Ephemeroptera_N","Ephemeroptera_N",1,"Ephemeroptera_N",0.00068,"This study",NA,0.00068,"n","2"
"3649","DM16050",75,5,132,2016,"2016","5/11/2016",19,19,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Plecoptera_N","Plecoptera_A_N",1,"Plecoptera_N",6e-04,"This study",NA,6e-04,"n","2"
"3650","DM16051",72,4,92,2016,"2016","4/1/2016",14,13,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Amphipoda_A","Amphipoda_A",4,"Amphipoda_A",0.00082,"This study",NA,0.00328,"n","2"
"3651","DM16051",72,4,92,2016,"2016","4/1/2016",14,13,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Cladocera_A","Cladocera_A",30,"Cladocera_A",5e-04,"This study",NA,0.015,"n","2"
"3652","DM16051",72,4,92,2016,"2016","4/1/2016",14,13,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Diptera_A","Diptera_A",4,"Diptera_A",0.00053,"This study",NA,0.00212,"n","2"
"3653","DM16051",72,4,92,2016,"2016","4/1/2016",14,13,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Diptera_L","Diptera_L",17,"Diptera_L",0.00062,"This study",NA,0.01054,"n","2"
"3654","DM16051",72,4,92,2016,"2016","4/1/2016",14,13,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Diptera_P","Diptera_P",1,"Diptera_P",0.00065,"This study",NA,0.00065,"n","2"
"3655","DM16051",72,4,92,2016,"2016","4/1/2016",14,13,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Ephemeroptera_N","Ephemeroptera_N",1,"Ephemeroptera_N",0.00068,"This study",NA,0.00068,"n","2"
"3656","DM16051",72,4,92,2016,"2016","4/1/2016",14,13,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Odonata_N","Odonata_A_N",2,"Odonata_N",0.00488,"This study","Coenagrionidae is most common taxa from CDFW data",0.00976,"n","2"
"3657","DM16052",71,4,92,2016,"2016","4/1/2016",14,13,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Amphipoda_A","Amphipoda_A",9,"Amphipoda_A",0.00082,"This study",NA,0.00738,"n","5"
"3658","DM16052",71,4,92,2016,"2016","4/1/2016",14,13,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Cladocera_A","Cladocera_A",26,"Cladocera_A",5e-04,"This study",NA,0.013,"n","5"
"3659","DM16052",71,4,92,2016,"2016","4/1/2016",14,13,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Copepoda_A","Copepoda_A",4,"Copepoda_A",0.00047,"This study",NA,0.00188,"n","5"
"3660","DM16052",71,4,92,2016,"2016","4/1/2016",14,13,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Diptera_A","Diptera_A",49,"Diptera_A",0.00053,"This study",NA,0.02597,"n","5"
"3661","DM16052",71,4,92,2016,"2016","4/1/2016",14,13,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Diptera_L","Diptera_L",27,"Diptera_L",0.00062,"This study",NA,0.01674,"n","5"
"3662","DM16052",71,4,92,2016,"2016","4/1/2016",14,13,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Ephemeroptera_N","Ephemeroptera_N",1,"Ephemeroptera_N",0.00068,"This study",NA,0.00068,"n","5"
"3663","DM16052",71,4,92,2016,"2016","4/1/2016",14,13,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Hemiptera_A","Hemiptera_A",4,"Hemiptera_A",0.00068,"This study",NA,0.00272,"n","5"
"3664","DM16052",71,4,92,2016,"2016","4/1/2016",14,13,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Hymenoptera_A","Hymenoptera_A",4,"Hymenoptera_A",0.00071,"This study","Not much variation in our DW (3 reps) so ignoring diff with regression est",0.00284,"n","5"
"3665","DM16052",71,4,92,2016,"2016","4/1/2016",14,13,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Odonata_N","Odonata_A_N",6,"Odonata_N",0.00488,"This study","Coenagrionidae is most common taxa from CDFW data",0.02928,"n","5"
"3666","DM16052",71,4,92,2016,"2016","4/1/2016",14,13,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Plecoptera_N","Plecoptera_A_N",1,"Plecoptera_N",6e-04,"This study",NA,6e-04,"n","5"
"3667","DM16053",87,5,130,2016,"2016","5/9/2016",19,19,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Diptera_A","Diptera_A",9,"Diptera_A",0.00053,"This study",NA,0.00477,"n","2"
"3668","DM16053",87,5,130,2016,"2016","5/9/2016",19,19,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Diptera_L","Diptera_L",2,"Diptera_L",0.00062,"This study",NA,0.00124,"n","2"
"3669","DM16053",87,5,130,2016,"2016","5/9/2016",19,19,"Lower Sac","SR055M","Sherwood Harbor",38.52739416,-121.5293747,28,"sutter","Diptera_P","Diptera_P",6,"Diptera_P",0.00065,"This study",NA,0.0039,"n","2"
